node_id,road,house_number,neighborhood,suburb
304587529,Via del Poggio,1,Villa Doloretta,Municipalidadi de Pirri/Municipalit? di Pirri
304587531,Via delle Lucciole,14,Villa Doloretta,Municipalidadi de Pirri/Municipalit? di Pirri
304587532,Via Montecassino,39,Villa Doloretta,Municipalidadi de Pirri/Municipalit? di Pirri
304587534,Via del Poggio,13,Villa Doloretta,Municipalidadi de Pirri/Municipalit? di Pirri
304587535,Via della Siepe,3,Villa Doloretta,Municipalidadi de Pirri/Municipalit? di Pirri
304587536,Via delle Lucciole,24b,Villa Doloretta,Municipalidadi de Pirri/Municipalit? di Pirri
304587538,Via delle Greggi,12,Villa Doloretta,Municipalidadi de Pirri/Municipalit? di Pirri
304587540,Via degli Ortolani,8,Villa Doloretta,Municipalidadi de Pirri/Municipalit? di Pirri
304587544,Via Vincenzo Cuoco,39b,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
304587547,Via Fratelli Bandiera,105,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
304587548,Via Famagosta,43a,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
304587550,Via Fratelli Bandiera,69,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
304587552,Via Fratelli Bandiera,62,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
304587554,Via Parteolla,41,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
304587555,Via Eroi d'Italia,41b,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
304587558,Via Masaniello,38,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
304587561,Via Parteolla,44,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
304587568,Via Parteolla,46a,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
304587571,Via Raimondo Montecuccoli,28,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
304587597,Via Santa Rosalia,2,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
304587598,Via Alberto Riva Villasanta,92,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
304587613,Via Edward Jenner,,,Is Mirrionis
304587617,Via Edward Jenner,,,Is Mirrionis
304587624,Via Edward Jenner,,,Is Mirrionis
304587634,Via Edward Jenner,,,Is Mirrionis
304587639,Via Edward Jenner,,,Is Mirrionis
304587648,Asse Mediano di Scorrimento,,,Is Mirrionis
304587650,Via Edward Jenner,,,Is Mirrionis
304587653,Via Edward Jenner,,,Is Mirrionis
304587657,Via Monsignor Giuseppe Cogoni,1,,Is Mirrionis
304587659,Via Monsignor Paolo Botto,8,,Is Mirrionis
304587661,Via Monsignor Paolo Botto,2,,Is Mirrionis
304587676,Via Robert Koch,28,,Is Mirrionis
304587680,Via Claudio Galeno,17,,San Michele
304587682,Via Edward Jenner,,,San Michele
304587684,Via Giovanni Cinquini,,,Is Mirrionis
304587744,,,,San Michele
304587748,Via Ippocrate,56,,Is Mirrionis
304588010,Via Alfonso Ligas,31,,San Michele
304590273,Via Renzo Laconi,14,,Mulinu Becciu
304590285,Viale Umberto Ticca,,,Mulinu Becciu
304591533,Strada Statale 554 Cagliaritana,,,Mulinu Becciu
304591541,Strada Statale 554 Cagliaritana,,,Mulinu Becciu
304591546,Strada Statale 554 Cagliaritana,,,Mulinu Becciu
304591579,Strada Statale 554 Cagliaritana,,,Sant'Avendrace-Santa Gilla
304591582,Strada Statale 131 Carlo Felice,,,Mulinu Becciu
304591593,Strada Statale 131 Carlo Felice,,,Sant'Avendrace-Santa Gilla
304591608,Strada Statale 131 Carlo Felice,,,Sant'Avendrace-Santa Gilla
304591626,Strada Statale 554 Cagliaritana,,,Sant'Avendrace-Santa Gilla
304594768,Via Vittorio De Sica,5,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594775,Via degli Astri,19,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594776,Via degli Astri,17,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594777,Via degli Astri,15,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594781,Via delle Magnolie,1,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594783,Via Fratelli De Filippo,8,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594785,Via delle Rose,41,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594786,Via delle Rose,57,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594787,Via del Prato,2,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594793,Via Antonio Segni,138a,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594795,Via Alberto Sordi,1,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594796,Via Fratelli De Filippo,150,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594797,Via dei Ciclamini,197,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594799,Via Antonio Segni,173,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594800,Via Antonio Segni,161,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594801,Via Angelo Garau,1,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594804,Via Ferruccio Barreca,,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594805,Via Francesco Blanco,2,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594806,Via Antonio Segni,85,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594807,Via Cala Luna,2,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594808,Via Sandro Pertini,,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594810,Via delle Orchidee,24,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594811,Via dei Fiori,12,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594813,Via del Prato,25,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594814,Via dei Fiori,26,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594815,Via dei Fiori,34,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594818,Via delle Agavi,50,Barracca Manna,Municipalidadi de Pirri/Municipalit? di Pirri
304594819,Via delle Agavi,28,Barracca Manna,Municipalidadi de Pirri/Municipalit? di Pirri
304594820,Via Is Seddas,21,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594822,Via Is Seddas,42,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594823,Via Erminio Macario,,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594826,Via Riccardo Simonetti,6,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594829,Via delle Api,10,Barracca Manna,Municipalidadi de Pirri/Municipalit? di Pirri
304594830,Via Ferruccio Caschili,1,Barracca Manna,Municipalidadi de Pirri/Municipalit? di Pirri
304594832,Via delle Agavi,52,Barracca Manna,Municipalidadi de Pirri/Municipalit? di Pirri
304594833,Via delle Agavi,39,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594834,Via delle Agavi,28,Barracca Manna,Municipalidadi de Pirri/Municipalit? di Pirri
304594835,Via delle Agavi,35,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594836,Via delle Agavi,27,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594838,Via delle Agavi,17,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594839,Via degli Ulivi,2,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594840,Via delle Agavi,2,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304594841,Via dei Mandorli,5,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594842,Via Domenica Bert?,1,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594848,Via Luigi Tenco,,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594851,Via Claudio Villa,17,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594852,Via dei Mandorli,,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594853,Via Claudio Villa,26,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594854,Via Domenica Bert?,2,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594858,Via Maria Carta,19,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594870,Via Maria Carta,1,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594879,Via degli Ulivi,22,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594880,Via degli Ulivi,26,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594889,Via Renato Carosone,7,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594890,Via Renato Carosone,1,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594901,Via delle Ginestre,48,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304594911,Via Calagonone,28,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594912,Via Antonio Segni,31,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594913,Via Antonio Segni,57,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594914,Via Torre delle Stelle,2,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594915,Via Santa Teresa di Gallura,29,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594917,Via Giorgio De Chirico,2,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594918,Via Santa Maria Goretti,61a,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304594919,Via Enrico Toti,206,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304594924,Via Antonio Sanna,17,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304594925,Via Enrico Berlinguer,9,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304594926,Via Santa Teresa di Gallura,1,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304594927,Via Santa Teresa di Gallura,12,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594929,Via Santa Teresa di Gallura,18,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594930,Via Giovanni Gronchi,,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594931,Via Santa Teresa di Gallura,29,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594937,Via Giancarlo Sorgia,5,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594940,Via Cala Regina,18,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594941,Via Is Campus,38,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594943,Via Cala Luna,54,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594944,Via Filippo Nissardi,23,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594945,Via Cala Regina,8,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594946,Via Cala Regina,10,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594947,Via Evandro Putzulu,9,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304594949,Via Antonio Segni,105,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304596642,Via degli Astri,13,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304596655,Via dei Ciclamini,15,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304596661,Via Is Corrias,1,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304596662,Via Barracca Manna,143,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304596663,Via dei Pini,13,Barracca Manna,Municipalidadi de Pirri/Municipalit? di Pirri
304596664,Via Carlo Emilio Gadda,1,Barracca Manna,Municipalidadi de Pirri/Municipalit? di Pirri
304596678,Via Barracca Manna,131,Barracca Manna,Municipalidadi de Pirri/Municipalit? di Pirri
304596681,Via Barracca Manna,103,Barracca Manna,Municipalidadi de Pirri/Municipalit? di Pirri
304596685,Via Barracca Manna,106,Barracca Manna,Municipalidadi de Pirri/Municipalit? di Pirri
304596686,Via della Malva,1,Barracca Manna,Municipalidadi de Pirri/Municipalit? di Pirri
304596688,Via Barracca Manna,74,Barracca Manna,Municipalidadi de Pirri/Municipalit? di Pirri
304596689,Via del Bosso,37,Barracca Manna,Municipalidadi de Pirri/Municipalit? di Pirri
304596690,Via Barracca Manna,48,Barracca Manna,Municipalidadi de Pirri/Municipalit? di Pirri
304596691,Via Eugenio Montale,25,Barracca Manna,Municipalidadi de Pirri/Municipalit? di Pirri
304596693,Via della Malva,61,Barracca Manna,Municipalidadi de Pirri/Municipalit? di Pirri
304596709,Via Sergio Atzeni,2,Barracca Manna,Municipalidadi de Pirri/Municipalit? di Pirri
304596714,Via dei Pioppi,30,Barracca Manna,Municipalidadi de Pirri/Municipalit? di Pirri
304596718,Via Sergio Atzeni,19,Barracca Manna,Municipalidadi de Pirri/Municipalit? di Pirri
304596723,Via Enrico De Nicola,2,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304596725,Via Giovanni Gronchi,,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304596726,Via Giovanni Gronchi,,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304596727,Via Alfredino Rampi,53,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304596729,Via Giovanni Gronchi,,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304596730,Via Alfredino Rampi,34,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304596731,Via Paolo Placido,29,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304596732,Via Paolo Placido,2,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304596733,Via Paolo Placido,2,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304596734,Via dei Mori,27,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304596735,Via Paolo Pili,4,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304596736,Via San Clemente,13,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304596737,Via Alfredino Rampi,1,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304596739,Via Giuseppe Saragat,1,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304596740,Via Santa Maria Goretti,51,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304617227,,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304617229,,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304617231,,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304617236,,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304618135,Via Guglielmo Marconi,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304618139,Via Guglielmo Marconi,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304618717,,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304618740,,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304620862,Via Giuliana Treleani,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304620873,,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304620884,,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304620897,Viale Roberto Pisano,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304620899,Via Italia,190,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304620900,Viale Roberto Pisano,5,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304621467,Via Italia,196,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304695931,Via Cesare Cabras,,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304695992,Via Caracalla,,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304695998,Via Mario Sironi,,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304696617,Via Donori,1,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304696618,Via Sinnai,21,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304696619,Via Mara,1,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304696620,Via Andr? Marie Ampere,12,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304696621,Via Italia,138,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304696622,Via Donori,13,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304696623,Via Settimo,14,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304696624,Via Dolianova,14,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304696625,Via Donori,20,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304696629,,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304696631,Viale Roberto Pisano,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304696632,,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304696635,,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304696639,Via Andrea Vesalio,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304696641,Viale Roberto Pisano,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304696656,Via Andrea Vesalio,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304696662,Via Andrea Vesalio,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304696667,Via Andrea Vesalio,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
304696681,Via dei Carbonari,55a,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
304696682,Via Andrea Vesalio,18d,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
304696684,Via della Giovane Italia,47,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
304696686,Via Andrea Vesalio,14,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
304696692,Via Andrea Vesalio,4,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
304697326,Via Principe di Piemonte,45,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697327,Via Duca di Genova,46a,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697328,Via Antonio Ignazio Argiolas,136,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697329,Via Vittorio Amedeo Secondo,43,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697330,Via Montanara,14,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697331,Via Vittorio Amedeo Secondo,32a,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697332,Via Principe di Piemonte,48,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697333,Via Vittorio Amedeo Secondo,1,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697334,Via delle Spighe,17,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697335,Via Centrale,1,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697336,Via del Ginepro,25,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697337,Via del Ginepro,1,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697339,Via Renato Guttuso,1,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697340,Via del Lentisco,23,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697341,Via Duca di Genova,64,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697342,Via Duca di Genova,1,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697343,Via Conte Rosso,26,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697344,Via Duca di Genova,16,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697345,Via Duca di Genova,17,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697346,Via Duca di Genova,41,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697348,Via Duca di Genova,72,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697349,Via Massimo Campigli,2,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697350,Via Costantino Nivola,17,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697351,Via Giovanni Antonio Canal,2,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697352,Via Duca di Genova,71,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697361,Via Renato Guttuso,23,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697362,Via Renato Guttuso,39,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697363,Via Renato Guttuso,51,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697365,Via Umberto Boccioni,18,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304697367,Via Renato Guttuso,71,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697368,Via Costantino Spada,21,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697369,Via Umberto Boccioni,2,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304697370,Via Remo Branca,2,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304697371,Via Pablo Picasso,4,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697373,Via Ugo Mulas,2,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697383,Via Antonio Mura,6,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697385,Traversa di Via Duca di Genova,16,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697386,Via Giorgio Morandi,27,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697387,Traversa di Via Duca di Genova,16,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304697392,Via Antonio Canova,1,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304697393,Via Enzo Loy,1,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304697394,Via Enzo Loy,22,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304697395,Via Aligi Sassu,1,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304697396,Via Giorgio De Chirico,30,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304697398,Via Foiso Fois,1,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304697399,Via Giorgio De Chirico,52,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304697400,Via Foiso Fois,20,Is Campus,Municipalidadi de Pirri/Municipalit? di Pirri
304698874,Via Enrico Toti,206,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304698876,Via Enrico Toti,182,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304698877,Via Enrico Toti,178,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304698878,Via Santa Bernadette,2,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304698879,Via Enrico Toti,156,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304698880,Via Enrico Toti,148,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304698881,Via Conte di Biancamano,2,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304698882,Via Enrico Toti,143,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304698883,Via Enrico Toti,127,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304698884,Via Enrico Toti,101,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304698886,Via Principe Eugenio di Savoia,1,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304698887,Via Principe di Carignano,2,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304698888,Vico Secondo di Via Enrico Toti,1,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304698890,Via Ettore Fieramosca,21,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304698893,Via Antonio Ignazio Argiolas,123,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304698894,Via Antonio Ignazio Argiolas,121,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304698895,Via Bingia Bonaria,1,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304698897,Via dei Covoni,2,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304698898,Via delle Spighe,1,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304698899,Via Principe di Napoli,48,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304698900,Via Antonio Ignazio Argiolas,73a,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
304698901,Via Principe di Carignano,2,San Giuseppe - Santa Teresa - Parteolla,Municipalidadi de Pirri/Municipalit? di Pirri
